"Company","Specific_Bean_Origin_or_Bar_Name","REF","Review_Date","Cocoa_Percentage","Company_Location","Rating","Broad_Bean_Origin","is_bitter"
"Willie's Cacao","Java",593,2010,69,"U.K.",3.75,"Indonesia",FALSE
"Willie's Cacao","San Martin",457,2009,70,"U.K.",3,"Peru",FALSE
"Willie's Cacao","Rio Caribe",457,2009,72,"U.K.",3.25,"Venezuela",TRUE
"Wm","Guasare, Zulia Prov., 2015, batch 124",1912,2016,74,"U.S.A.",3,"Venezuela",TRUE
"Wm","Wild Beniano, 2016, batch 128, Heirloom",1912,2016,76,"U.S.A.",3.5,"Bolivia",TRUE
"Wm","Ghana, 2013, batch 129",1916,2016,75,"U.S.A.",3.75,"Ghana",TRUE
"Woodblock","Maranon, Cajamarca",1243,2014,70,"U.S.A.",3,"Peru",FALSE
"Woodblock","Camino Verde P., Balao, Guayas",1042,2013,70,"U.S.A.",3.25,"Ecuador",FALSE
"Woodblock","Gran Couva",1042,2013,70,"U.S.A.",3.5,"Trinidad",FALSE
"Woodblock","Ecuador",825,2012,70,"U.S.A.",2.5,"Ecuador",FALSE
"Woodblock","Costa Rica",825,2012,70,"U.S.A.",3,"Costa Rica",FALSE
"Woodblock","Sambirano",951,2012,70,"U.S.A.",3.25,"Madagascar",FALSE
"Woodblock","Ocumare",741,2011,70,"U.S.A.",4,"Venezuela",FALSE
"Woodblock","La Red",769,2011,70,"U.S.A.",3.5,"Dominican Republic",FALSE
"Xocolat","Hispaniola",1057,2013,66,"Domincan Republic",3,"Dominican Republic",FALSE
"Xocolla","Sambirano, batch 170102",1948,2017,70,"U.S.A.",2.75,"Madagascar",FALSE
"Xocolla","Hispaniola, batch 170104",1948,2017,70,"U.S.A.",2.5,"Dominican Republic",FALSE
"Zak's","Papua New Guinea, Batch 2",1574,2015,70,"U.S.A.",3,"Papua New Guinea",FALSE
"Zak's","Dominican Republic, Batch D2",1578,2015,70,"U.S.A.",3.25,"Domincan Republic",FALSE
"Zak's","Madagascar, Batch 2",1578,2015,70,"U.S.A.",3.25,"Madagascar",FALSE
"Zak's","Peru, Batch 1",1578,2015,70,"U.S.A.",3.25,"Peru",FALSE
"Zak's","Belize, Batch 2",1578,2015,70,"U.S.A.",3.5,"Belize",FALSE
"Zak's","House Blend, Batch 2",1582,2015,60,"U.S.A.",3," ",FALSE
"Zart Pralinen","Millot P., Ambanja",1820,2016,70,"Austria",3.5,"Madagascar",FALSE
"Zart Pralinen","UNOCACE",1824,2016,70,"Austria",2.75,"Ecuador",FALSE
"Zart Pralinen","San Juan Estate",1824,2016,85,"Austria",2.75,"Trinidad",TRUE
"Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,85,"Austria",3,"Tanzania",TRUE
"Zart Pralinen","Kakao Kamili, Kilombero Valley",1824,2016,70,"Austria",3.5,"Tanzania",FALSE
"Zart Pralinen","San Juan Estate, Gran Couva",1880,2016,78,"Austria",3.5,"Trinidad",TRUE
"Zokoko","Guadalcanal",1716,2016,78,"Australia",3.75,"Solomon Islands",TRUE
"Zokoko","Goddess Blend",1780,2016,65,"Australia",3.25," ",FALSE
"Zokoko","Alto Beni",697,2011,68,"Australia",3.5,"Bolivia",FALSE
"Zokoko","Tokiala",701,2011,66,"Australia",3.5,"Papua New Guinea",FALSE
"Zokoko","Tranquilidad, Baures",701,2011,72,"Australia",3.75,"Bolivia",TRUE
"Zotter","Raw",1205,2014,80,"Austria",2.75," ",TRUE
"Zotter","Bocas del Toro, Cocabo Co-op",801,2012,72,"Austria",3.5,"Panama",TRUE
"Zotter","Amazonas Frucht",801,2012,65,"Austria",3.5," ",FALSE
"Zotter","Satipo Pangoa region, 16hr conche",875,2012,70,"Austria",3,"Peru",FALSE
"Zotter","Satipo Pangoa region, 20hr conche",875,2012,70,"Austria",3.5,"Peru",FALSE
"Zotter","Loma Los Pinos, Yacao region, D.R.",875,2012,62,"Austria",3.75,"Dominican Republic",FALSE
"Zotter","El Oro",879,2012,75,"Austria",3,"Ecuador",TRUE
"Zotter","Huiwani Coop",879,2012,75,"Austria",3,"Papua New Guinea",TRUE
"Zotter","El Ceibo Coop",879,2012,90,"Austria",3.25,"Bolivia",TRUE
"Zotter","Santo Domingo",879,2012,70,"Austria",3.75,"Dominican Republic",FALSE
"Zotter","Kongo, Highlands",883,2012,68,"Austria",3.25,"Congo",FALSE
"Zotter","Indianer, Raw",883,2012,58,"Austria",3.5," ",FALSE
"Zotter","Peru",647,2011,70,"Austria",3.75,"Peru",FALSE
"Zotter","Congo",749,2011,65,"Austria",3,"Congo",FALSE
"Zotter","Kerala State",749,2011,65,"Austria",3.5,"India",FALSE
"Zotter","Kerala State",781,2011,62,"Austria",3.25,"India",FALSE
"Zotter","Brazil, Mitzi Blue",486,2010,65,"Austria",3,"Brazil",FALSE
